-0.17546404198173277,-0.19961418175907852,1.0569372678352753
-0.15744893122687773,-0.1665822506750758,1.0646318212873451
-0.1383032306079498,-0.13310860417225562,1.070474401339074
-0.11807219801253813,-0.0992865487889766,1.0744566584304998
-0.09680612837345438,-0.06520943837852304,1.0765785823014156
-0.07456025333050335,-0.030970305594987386,1.0768483855349456
-0.05139461861535664,0.003338502598216067,1.0752823477401097
-0.027373939319959188,0.03762568378981726,1.0719046215539694
-0.0025674333119830544,0.07180133177877486,1.0667470018327703
0.022951366835965718,0.10577727949709402,1.0598486595819718
0.049104822933821485,0.13946743171405898,1.051255842346265
0.0758114207066592,0.1727880860940586,1.0410215429417131
0.1029860191002092,0.2056582412422456,1.0292051385623098
0.1305401185883278,0.23799989044057587,1.0158720024316719
0.1583821476150318,0.2697382998509725,1.0010930902966608
0.18641776621015985,0.30080227004203547,0.9849445041728498
0.2145501857275034,0.33112437978047965,0.9675070358513447
0.24268050356782905,0.3606412111178482,0.9488656927621004
0.27070805166707096,0.38929355489660605,0.9291092088601549
0.2985307574525107,0.4170265958969383,0.908329543257801
0.3260455158974396,0.4437900769459879,0.8866213693674551
0.35314857123798077,0.469538441414327,0.864081557346649
0.3797359068548296,0.4942309536297228,0.8408086526481667
0.4057036417679835,0.5178317968450513,0.8169023534748381
0.4309484321444357,0.5403101485051687,0.7924629899200178
0.4553678761775152,0.5616402326659882,0.7675910075414853
0.47886092066243463,0.5818013495274943,0.7423864580686557
0.5013282675657803,0.6007778821503181,0.7169484998809301
0.5226727788674231,0.6185592805324021,0.6913749108191639
0.5427998779417382,0.6351400233275183,0.6657616158030403
0.5616179457412912,0.6505195575906042,0.6402022316251962
0.5790387100502592,0.6647022170354527,0.6147876311788637
0.594977626086983,0.6776971193877936,0.5896055292502265
0.6093542467550944,0.6895180435107928,0.5647400918704331
0.6220925808706483,0.7001832870699413,0.5402715710760218
0.6331214377285606,0.7097155055899478,0.5162759667712462
0.6423747564152557,0.7181415338369981,0.49282471722236415
0.6497919183256691,0.7254921905354074,0.4699844195432723
0.6553180414014222,0.7318020674978165,0.44781658135493024
0.6589042546728534,0.7371093043124389,0.4263774046187913
0.6605079517604613,0.7414553497890822,0.4057176024580101
0.6600930220708106,0.7448847114176247,0.3858822495905214
0.6576300585078475,0.7474446941379994,0.3669106668062934
0.6530965406123982,0.7491851297594283,0.3488363397281562
0.6464769921401372,0.7501580983984575,0.33168687190271684
0.637763112190938,0.7504176433302421,0.31548397207600765
0.6269538791099548,0.7500194806653625,0.30024347531876033
0.6140556264924678,0.749020705275246,0.28597539747955764
