1.2179810071074355E-7,-4.7340695766048576E-8,-4.219065513227861E-8
3.776180695305865E-7,-1.4859750020858052E-7,-1.2703853179834012E-7
7.798026590061937E-7,-3.104880583776447E-7,-2.550866448125718E-7
1.3407740194774882E-6,-5.398616216567941E-7,-4.2695330659330266E-7
2.0729928569584138E-6,-8.436878462671868E-7,-6.433308471808966E-7
2.988916493549993E-6,-1.2290450176859024E-6,-9.049842118554713E-7
4.100955995555616E-6,-1.703107704303455E-6,-1.2127494428410754E-6
5.421432541684376E-6,-2.273133845496356E-6,-1.56753205126658E-6
6.962533210244579E-6,-2.9464512812661003E-6,-1.9703052852108295E-6
8.736266370007154E-6,-3.730443732689744E-6,-2.422108299295567E-6
1.075441686442172E-5,-4.632536244631864E-6,-2.924044230909185E-6
1.3028501183063807E-5,-5.66018010447461E-6,-3.477278187752394E-6
1.5569722817551293E-5,-6.8208372530222426E-6,-4.083035150998384E-6
1.838892800166588E-5,-8.121964206218426E-6,-4.742597797959918E-6
2.1496562037030156E-5,-9.57099550886713E-6,-5.457304247758876E-6
2.4902626406404682E-5,-1.117532674415898E-5,-6.228545733104815E-6
2.861663687646931E-5,-1.2942297125460884E-5,-7.057764200912788E-6
3.2647582790829214E-5,-1.4879171699514086E-5,-7.946449844131385E-6
3.700388775193407E-5,-1.6993123192889454E-5,-8.896138566813955E-6
4.1693371887617417E-5,-1.9291213536253775E-5,-9.908409384153393E-6
4.672321589405677E-5,-2.1780375103691192E-5,-1.0984881758917277E-5
5.209992704213078E-5,-2.446739170698344E-5,-1.2127212875469218E-5
5.7829307328420916E-5,-2.7358879387364615E-5,-1.3337094852347054E-5
6.391642394548773E-5,-3.0461267049813963E-5,-1.4616251894191805E-5
7.036558223856752E-5,-3.3780776987416645E-5,-1.5966437383685696E-5
7.718030130750876E-5,-3.7323405345690534E-5,-1.7389430914064975E-5
8.436329240362884E-5,-4.109490257902957E-5,-1.8887035262725513E-5
9.191644026125369E-5,-4.5100753953534674E-5,-2.0461073306437502E-5
9.984078749304304E-5,-4.934616015247431E-5,-2.211338487873085E-5
1.0813652216684322E-4,-5.383601804242304E-5,-2.384582357010557E-5
1.1680296866979284E-4,-5.857490165975127E-5,-2.566025347186153E-5
1.2583858195278126E-4,-6.356704347856795E-5,-2.7558545864529087E-5
1.352409452351778E-4,-6.881631602243594E-5,-2.9542575852115266E-5
1.4500677123606407E-4,-7.432621388317225E-5,-3.1614218943658355E-5
1.5513190698407116E-4,-8.009983621080095E-5,-3.3775347583905005E-5
1.6561134224340462E-4,-8.613986973923159E-5,-3.6027827635286326E-5
1.764392215787972E-4,-9.244857241248054E-5,-3.837351481377037E-5
1.8760886006702424E-4,-9.90277576762271E-5,-4.081425108160502E-5
1.9911276264731494E-4,-1.0587877949919008E-4,-4.335186100043443E-5
2.109426470875604E-4,-1.1300251818821936E-4,-4.5988148048770015E-5
2.2308947052772566E-4,-1.203993670601115E-4,-4.872489090831989E-5
2.3554345954638419E-4,-1.2806922003197706E-4,-5.156383972422439E-5
2.4829414368087886E-4,-1.3601146019050404E-4,-5.45067123448051E-5
2.6133039231634396E-4,-1.442249493986772E-4,-5.755519054700658E-5
2.746404548437634E-4,-1.5270801899642622E-4,-6.071091625428791E-5
2.882120039724639E-4,-1.6145846164928695E-4,-6.397548775430142E-5
3.02032182068011E-4,-1.7047352439647428E-4,-6.735045592427198E-5
3.160876503724601E-4,-1.7974990294678596E-4,-7.083732047255772E-5
3.3036464095037907E-4,-1.892837372674906E-4,-7.44375262054264E-5
3.448490111910626E-4,-1.990706085078073E-4,-7.815245932861486E-5
3.5952630068496796E-4,-2.0910553729476967E-4,-8.198344379374773E-5
3.7438179028067154E-4,-2.1938298343519348E-4,-8.593173770016978E-5
3.894005631176333E-4,-2.298968470531471E-4,-8.999852976318865E-5
4.0456756741981474E-4,-2.4064047118777253E-4,-9.418493586012688E-5
4.1986768082577703E-4,-2.516066458715367E-4,-9.849199566593811E-5
4.352857760223315E-4,-2.62787613704025E-4,-1.0292066939044876E-4
4.50806787441175E-4,-2.74175076931241E-4,-1.0747183462953684E-4
4.664157787712488E-4,-2.8576020603506463E-4,-1.1214628334275229E-4
4.8209801103385474E-4,-2.975336498320718E-4,-1.1694471897001153E-4
4.978390109628699E-4,-3.0948554707534615E-4,-1.2186775370006192E-4
5.136246394287544E-4,-3.2160553954724974E-4,-1.2691590590340395E-4
5.294411596424646E-4,-3.338827866253773E-4,-1.320895977422797E-4
5.452753048738808E-4,-3.4630598129813556E-4,-1.3738915297018033E-4
5.611143454189571E-4,-3.588633676005773E-4,-1.428147949330948E-4
5.769461545504966E-4,-3.7154275943531394E-4,-1.483666447844109E-4
5.927592731892617E-4,-3.843315607375543E-4,-1.5404471992499073E-4
6.085429730350394E-4,-3.972167869375958E-4,-1.598489326794739E-4
6.242873179012888E-4,-4.101850876684554E-4,-1.6577908921931207E-4
