-7.801314904379706E-7,-2.496962975778113E-6,-1.4304202039553558E-6
-3.51709564549733E-6,-7.418800286495419E-6,-3.6374883166076655E-6
-9.326577821245395E-6,-1.4643980354156679E-5,-6.200164808277656E-6
-1.9233382336758414E-5,-2.3999582441622623E-5,-8.964108261796427E-6
-3.414502368860302E-5,-3.526427992305894E-5,-1.2039085917142537E-5
-5.482948441153585E-5,-4.817562070344545E-5,-1.5763473676266923E-5
-8.189806730851367E-5,-6.244048196844027E-5,-2.0643177004646135E-5
-1.1579432645981859E-4,-7.774732951911393E-5,-2.72748583363427E-5
-1.567899189377331E-4,-9.377892366615608E-5,-3.626451309642701E-5
-2.0498787775783596E-4,-1.1022435479001758E-4,-4.815212248572397E-5
-2.6033330413523085E-4,-1.2678969553881603E-4,-6.335144766934795E-5
-3.226308820112873E-4,-1.4320703161799155E-4,-8.211130809348093E-5
-3.9156801738449176E-4,-1.5924207875619216E-4,-1.0450132247782857E-4
-4.667418909607271E-4,-1.7470091754183837E-4,-1.3042156571490732E-4
-5.476883662994672E-4,-1.894365121297348E-4,-1.596323880025727E-4
-6.339105746893151E-4,-2.0335559057059433E-4,-1.9179816807964782E-4
-7.249051273322466E-4,-2.1642616247363484E-4,-2.265373260560163E-4
-8.201842729935158E-4,-2.2868548349630024E-4,-2.6347064514670583E-4
-9.192928776456207E-4,-2.402477290944823E-4,-3.022608210823867E-4
-0.0010218197759406242,-2.513101164389394E-4,-3.4263799172642463E-4
-0.0011274037395471192,-2.621558225248981E-4,-3.8440849018763753E-4
-0.0012357349280703333,-2.7315188455232767E-4,-4.2744682624879876E-4
-0.0013465531489228423,-2.847404028358548E-4,-4.7167352434655737E-4
-0.00145964449115075,-2.9742182246018776E-4,-5.170235576897952E-4
-0.001574837885528383,-3.117298249264461E-4,-5.63411429376418E-4
-0.001692002886849701,-3.2819834412826644E-4,-6.106992980757223E-4
-0.0018110495177116781,-3.4732231990671826E-4,-6.586739064138929E-4
-0.001931930429068767,-3.695148769785406E-4,-7.070365649848995E-4
-0.0020546450130471882,-3.950645169675941E-4,-7.55408315467575E-4
-0.0021792445449052506,-4.2409649638813903E-4,-8.033499683529896E-4
-0.002305837021774459,-4.56542723216377E-4,-8.503943461793611E-4
-0.0024345901724170138,-4.921241748552708E-4,-8.960861081789737E-4
-0.002565731169802939,-5.303490138982849E-4,-9.400232688852842E-4
-0.0026995418853710193,-5.705283095976022E-4,-9.8189413073151E-4
-0.002836349042379315,-6.118096745478281E-4,-0.001021503881876923
-0.002976509286489489,-6.532273566095487E-4,-0.0010587864865230314
-0.0031203899038216034,-6.93765573566395E-4,-0.0010937995181161092
-0.0032683465805130553,-7.324303382409029E-4,-0.001126701968803763
-0.003420700118830254,-7.683238753470244E-4,-0.0011577174756767935
-0.003577714326995617,-8.007151218463242E-4,-0.001187087498878904
-0.0037395773359397743,-8.29099818970814E-4,-0.0012150204772662346
-0.003906388354457993,-8.532443691850772E-4,-0.0012416436677042358
-0.004078151380025408,-8.732088979254364E-4,-0.001266964150479173
-0.004254776694508673,-8.893467148557024E-4,-0.0012908443857621104
-0.004436090176177553,-9.022794454528717E-4,-0.0013129958829605293
-0.004621849649510899,-9.128492977779915E-4,-0.001332992241111628
-0.00481176677059492,-9.220520241044458E-4,-0.0013503003413819355
-0.00500553239419623,-9.309559249766239E-4,-0.0013643261493256546
-0.005202843051015148,-9.406135482627347E-4,-0.001374469717619107
-0.0054034261111201775,-9.51973431927533E-4,-0.0013801828079560985
-0.005607061418697412,-9.657992632788757E-4,-0.0013810222170834243
-0.005813597617869532,-9.826031840681326E-4,-0.0013766924277805567
-0.0060229619866862425,-0.0010025987307162084,-0.0013670725281378579
-0.006235163276652876,-0.0010256771895561395,-0.001352224268474728
-0.00645028773306564,-0.0010514091376866352,-0.0013323803975249888
-0.006668489068077952,-0.001079070823310868,-0.0013079147429286289
-0.006889973611797608,-0.0011076930105569508,-0.0012792975823142207
-0.007114982139181522,-0.0011361281511455665,-0.0012470414374373378
-0.007343769952488498,-0.0011631303936436906,-0.0012116433344078932
-0.007576586708406506,-0.0011874420992636246,-0.0011735297210631109
-0.007813657256180844,-0.001207880247454776,-0.001133009632754311
-0.008055164453299159,-0.0012234163776828238,-0.0010902404607604484
-0.00830123460847435,-0.00123324446987803,-0.0010452089910968024
-0.008551925922276457,-0.0012368323197072858,-9.977284826918778E-4
-0.008807220093851752,-0.0012339533937067763,-9.474506952801307E-4
-0.009067017157103723,-0.0012246977179076238,-8.938901925164386E-4
-0.009331133597591492,-0.0012094619270091255,-8.364571191023845E-4
-0.00959930385651237,-0.001188920057218729,-7.744940948676077E-4
-0.009871185408248693,-0.0011639779044475057,-7.073129133859361E-4
-0.010146367652613246,-0.0011357147184844335,-6.342273247381493E-4
-0.01042438484336716,-0.001105316621324269,-5.545791975061691E-4
-0.01070473314375336,-0.0010740064117705493,-4.677566202919446E-4
-0.010986891640724184,-0.0010429743626066653,-3.732038215910854E-4
-0.011270346770728404,-0.0010133142656910644,-2.7042396852534954E-4
-0.011554619146600536,-9.859683837833604E-4,-1.589767923873843E-4
-0.011839291286110123,-9.616841841317347E-4,-3.847347825935807E-5
-0.012124034303190657,-9.40984819926115E-4,9.142869141254613E-5
-0.012408631313537137,-9.241543533668657E-4,2.3102980476973658E-4
-0.012692995201117347,-9.112377368936694E-4,3.8058744090925696E-4
-0.01297717854593666,-9.020546408349274E-4,5.403128481705842E-4
-0.01326137395106886,-8.962253844570957E-4,7.10363487844194E-4
-0.013545903716619633,-8.932065349872934E-4,8.908330414735769E-4
-0.013831198738984593,-8.923332207329715E-4,0.0010817405361938206
-0.014117767578745027,-8.928648872867102E-4,0.0012830204847638913
-0.014406157725777462,-8.940311282035894E-4,0.0014945158393010506
-0.014696912067282913,-8.950743507619329E-4,0.0017159751500885581
-0.014990524306624885,-8.952863879330976E-4,0.0019470546819550442
-0.015287397479464756,-8.940367195958183E-4,0.0021873254841155813
-0.015587809693602711,-8.907906843787579E-4,0.0024362846641652817
-0.015891890750464165,-8.851168988959128E-4,0.002693369506898018
-0.016199612411615192,-8.766839919370306E-4,0.0029579727025255535
-0.016510793827632965,-8.652476375223654E-4,0.0032294568651036427
-0.01682512216960646,-8.50629660017279E-4,0.0035071667399446324
-0.01714218694947297,-8.326916179720923E-4,0.0037904379781338784
-0.017461525054576193,-8.113056931082122E-4,0.00407860201388317
-0.01778267232096573,-7.863258764343742E-4,0.004370987304312254
-0.018105216672066063,-7.575623370289978E-4,0.004666917858600742
-0.018428847555913456,-7.247614885384223E-4,0.004965710480680097
-0.018753396671863626,-6.875936681189015E-4,0.0052666723906117955
-0.01907886577141393,-6.45649570313411E-4,0.005569100829910585
-0.019405438571067385,-5.984457104849886E-4,0.005872285899739205
-0.01973347539789214,-5.454383158609235E-4,0.006175517281407852
-0.020063490931258476,-4.8604424532571887E-4,0.006478094740263911
-0.020396117117851,-4.1966690190016167E-4,0.006779341537829065
-0.020732054834028842,-3.457246871512711E-4,0.007078619201880909
-0.021072018986212464,-2.636793929613766E-4,0.007375341646811336
-0.02141668235528357,-1.730620426992236E-4,0.007668986482907442
-0.021766623540925224,-7.349406059613656E-5,0.007959101544048773
-0.022122283846493784,3.52977825773647E-5,0.008245305186993927
-0.022483936928315202,1.5347349677136867E-4,0.00852727970802794
-0.02285167363505394,2.8107916838677143E-4,0.008804758176431683
-0.023225402844239944,4.1805280089208136E-4,0.009077505962380545
-0.023604867447515415,5.642354709048947E-4,0.00934529909380298
-0.0239896731274863,7.193861403027614E-4,0.009607902179254418
-0.024379326370058945,8.831982500545543E-4,0.009865048881470544
-0.024773277390062902,0.0010553162337566873,0.01011642776685309
-0.0251709633849512,0.0012353503125071177,0.010361675794986255
-0.02557184778154717,0.001422888327081797,0.010600380812778342
-0.025975451854679157,0.0016175038689242708,0.0108320932937653
-0.02638137617257127,0.0018187605182584186,0.011056346363498169
-0.026789310622083787,0.0020262125146445807,0.01127268204038987
-0.027199033126854393,0.00223940260964707,0.011480680753109021
-0.02761039843198308,0.0024578581361224894,0.011679990695086627
-0.028023319347772423,0.0026810864486080713,0.011870353519543301
-0.028437743515056547,0.002908570842857681,0.0120516232798151
-0.028853629015594424,0.0031397678710651435,0.01222377633130186
-0.029270921995048542,0.0033741066728071117,0.012386911027120053
-0.02968953893669224,0.0036109905924800426,0.0125412373101027
-0.03010935540852277,0.0038498010083422387,0.012687057556797615
-0.030530202123477193,0.004089903008240691,0.01282474109326754
-0.030951868135691826,0.004330652352914655,0.012954695531648793
-0.031374110076706554,0.004571403092227252,0.013077338370409499
-0.03179666562692999,0.004811515245314108,0.013193072120388958
-0.032219268999968874,0.005050362104938147,0.0133022655899251
-0.03264166612969321,0.005287336944983428,0.01340524297596973
-0.03306362748652454,0.005521859152644456,0.013502281205443485
-0.03348495696242209,0.005753380024462537,0.013593614725102053
-0.033905495970813805,0.005981388613217831,0.013679445829048287
-0.0343251227030087,0.006205418057692785,0.013759957802653098
-0.03474374725294852,0.006425052753534959,0.01383532777049747
-0.03516130396089874,0.00663993653508199,0.013905736225406586
-0.03557774274786059,0.0068497817593988755,0.013971370778575132
-0.03599302136146958,0.007054378856235239,0.014032422631612243
-0.036407100314017386,0.007253605583654645,0.014089075495816752
-0.03681994188615475,0.007447434964790972,0.014141487997329838
-0.03723151395332755,0.007635940727756789,0.01418977181772747
-0.03764179865078729,0.007819299066529103,0.014233968747070294
-0.038050805127546314,0.00799778570480789,0.014274030325285307
-0.03845858495286449,0.008171767573474988,0.01430980372980391
-0.038865248222940046,0.00834168887776489,0.014341027014774795
-0.03927097814023431,0.008508051883960123,0.014367335776295464
-0.03967604184215349,0.008671393333404954,0.01438828193327956
-0.040080795543083594,0.008832257922685908,0.01440336375130256
-0.04048568259209006,0.008991170703772599,0.014412064702621206
-0.040891223775080685,0.009148610498881955,0.014413897456788302
-0.04129800001927515,0.00930498645330576,0.01440844841380429
-0.041706628491889164,0.00946061965190735,0.014395417855367985
-0.04211773382660786,0.009615731315395695,0.014374651060011845
-0.042531916775143015,0.009770438511137087,0.014346156586837775
-0.04294972290328919,0.009924757622275513,0.014310109285221799
-0.04337161399678588,0.010078615094735946,0.014266837273739497
-0.04379794460978886,0.010231864305620604,0.01421679394505552
-0.0442289457076085,0.010384306844693889,0.014160517770334004
-0.044664716682913726,0.010535716134462376,0.014098584082977287
-0.04510522623823913,0.010685861172775547,0.014031553941495366
-0.045550321815229666,0.010834528276714472,0.013959925490380571
-0.045999746500374514,0.01098153902116461,0.013884092917214815
-0.046453161725527534,0.011126763057180938,0.013804317185851324
-0.046910173667968784,0.011270125100985347,0.01372071132648769
-0.04737036107297254,0.011411606029039107,0.013633241360558174
-0.047833302277972695,0.01155123862060516,0.013541742144933446
-0.048298599490481674,0.011689098986598655,0.013445945758030337
-0.04876589881754731,0.011825295058665336,0.013345518722335806
-0.04923490510129105,0.01195995365445143,0.013240103520099493
-0.049705391212557994,0.012093207579207156,0.013129359602875736
-0.05017720202234883,0.012225183991466585,0.013012999436483043
-0.05065025374615575,0.012355994895239404,0.012890815999313167
-0.05112452969252662,0.012485730182496624,0.012762699434849811
-0.051600073617220826,0.012614453204675252,0.012628642070450606
-0.05207698188364413,0.012742198465453849,0.012488732550478894
-0.05255539547604706,0.012868970753300046,0.01234314119136333
-0.0530354926399134,0.012994744907297531,0.012192099676234847
-0.053517482582793464,0.013119465446798503,0.012035878745307762
-0.05400160031353606,0.013243045483570736,0.011874767548886412
-0.05448810238230503,0.01336536464103638,0.011709057828566098
-0.05497726305368461,0.013486266078264439,0.011539035163113125
-0.055469370332459446,0.013605553095815855,0.01136497829878706
-0.055964721280434324,0.013722986124110813,0.011187166255675863
-0.056463616207787476,0.013838281107750632,0.011005891649823662
-0.056966351570432526,0.01395111036126605,0.01082147766961803
-0.057473211717112706,0.01406110686384334,0.010634295531095302
-0.057984459957946245,0.01416787268697653,0.010444779092554788
-0.05850032971784,0.014270991837158385,0.010253433650875866
-0.059021016744900366,0.014370047292839673,0.010060836720202868
-0.059546673426875425,0.014464641481823368,0.0098676296989839
-0.06007740620416644,0.014554418948732727,0.00967450061062304
-0.060613276851234556,0.014639089566191678,0.00948215938024933
-0.061154308044562226,0.014718450400979263,0.009291308210246306
-0.06170049317891016,0.014792404293148488,0.00910261038944491
-0.06225180988409932,0.014860973355378315,0.008916661208676556
-0.06280823619160468,0.014924305941464244,0.00873396451014869
