112033800278455,g,0.08842201,0.024030767,-0.08675407
112033800322049,a,0.61411273,-1.7500118,9.5798
112033852816737,g,0.12251047,0.035748675,-0.055861402
112033853251112,a,0.6356605,-1.7308582,9.565434
112033853519445,g,0.11824941,0.014443388,0.017641844
112033853799237,a,0.6667852,-1.8266263,9.572617
112033854059237,g,0.07883463,0.0069865366,0.06238295
112033854339289,a,0.7170634,-1.8697219,9.589376
112033885711320,g,0.058594603,0.014443388,0.07516612
112033886068612,a,0.7433996,-1.6470611,9.56304
112033886330487,g,0.046876695,0.013378124,0.08155771
112033886614289,a,0.8415619,-1.7476176,9.656414
112033926706268,g,0.012788233,0.011247595,0.07410086
112033927066424,a,0.78410107,-2.0564697,9.783307
112033927329028,g,0.035158787,0.0069865366,0.05279557
112033927611320,a,0.79846627,-1.9032407,9.644443
112033974258247,g,0.09686902,0.0037840856,0.01551025
112033974292153,a,0.81043726,-1.8553567,9.603742
112033974311424,g,0.104325876,-0.007933823,-0.011121361
112033974329653,a,0.80086046,-1.6781857,9.737817
112034006050330,g,0.087281644,-0.022847526,-0.02070874
112034006088351,a,0.6859388,-1.8601451,9.768942
112034006107309,g,0.11604378,-0.010064352,-0.0398835
112034006125018,a,0.6404489,-1.6446669,9.663596
112034045977726,g,0.17889439,-0.02178226,-0.06331932
112034046428559,a,0.61650693,-1.3549685,9.560646
112034046716841,g,0.1842207,-0.015390675,-0.04414456
112034046937049,a,0.7673417,-1.491438,9.237429
112034113207361,g,0.100064814,-0.03136964,0.013379721
112034113645174,a,0.8870517,-1.7093104,9.400234
112034113907986,g,0.042540535,-0.018586468,-0.0025992452
112034114190591,a,0.8415619,-1.740435,9.668385
112034123346684,g,-0.0011353056,-0.006868559,-0.028165592
112034123387622,a,0.7745243,-1.7212814,9.694721
112034164635122,g,0.006321545,0.019763052,-0.086755134
112034164670643,a,0.8343793,-1.5105916,9.759365
112034164690434,g,0.027626835,0.008045143,-0.08249408
112034164708507,a,0.7721301,-1.4124293,9.752182
112034164725955,g,0.01910472,-0.013260146,-0.06438458
112034164743559,a,0.82480246,-1.6686089,9.783307
112034206116684,g,-0.0011353056,-0.04308755,-0.040948763
112034206154184,a,0.81043726,-1.9008465,9.922171
112034206172518,g,0.038279478,-0.034565434,-0.072906695
112034206190330,a,0.7218518,-1.7332524,9.881469
112034251660278,g,0.12563117,-0.030304376,-0.09421199
112034252092153,a,0.7146692,-1.491438,9.673173
112034252360643,g,0.17889439,-0.05267493,-0.07823302
112034252642466,a,0.7218518,-1.4603134,9.785701
112034307940070,g,0.16078489,-0.07184969,-4.6871635E-4
112034308418507,a,0.700304,-1.7907132,9.871892
112034308683299,g,0.1543933,-0.078241274,0.052794505
112034308975591,a,0.6428431,-1.5058032,9.749788
112034309236059,g,0.205526,-0.06013178,0.028293423
112034309519809,a,0.8319851,-1.4124293,9.354745
112034351748143,g,0.23322287,-0.05693599,0.14014618
112034352186007,a,1.1360487,-1.3070844,9.357139
112034352451788,g,0.1543933,-0.05267493,0.20512731
112034352733559,a,1.1001357,-1.6398785,9.35235
112034408043768,g,0.042540535,-0.00473803,0.16784306
112034408460955,a,0.8822633,-1.539322,9.48882
112034408729080,g,-0.00220057,0.05065572,0.060251355
112034409012309,a,0.7529764,-1.2161049,9.086594
112034409272674,g,-0.018179536,0.053851515,0.050663978
112034409554497,a,0.9564836,-0.7420529,8.94773
112034469332309,g,-0.13535862,0.0027188212,0.09433982
112034469365226,a,1.1432313,-1.0102035,9.165603
112034476971840,g,-0.32499647,-4.7883636E-4,0.04640265
112034477407153,a,0.9995792,-1.1754034,9.914988
112034477676684,g,-0.40808707,-0.014327274,0.018705778
112034477958351,a,0.8559271,-1.3094786,10.005967
112034506300903,g,-0.31647435,0.019761188,-0.044144824
112034506656736,a,0.78170687,-1.3429976,10.089765
112034506919653,g,-0.2131437,-0.058003116,0.0048573394
112034507200643,a,1.1192893,-1.6231191,9.946113
112034546184132,g,-0.23764478,-0.08783052,0.0048573394
112034546540174,a,1.0785879,-1.716493,9.857527
112034546803247,g,-0.3324533,-0.01113148,-0.07823329
112034547086580,a,0.997185,-1.9223943,9.993997
112034592105538,g,-0.33032277,0.028283304,-0.11338701
112034592541736,a,0.92296475,-1.8816929,10.2406
112034592808090,g,-0.18225104,0.05704544,-0.07929855
112034593090695,a,0.89184016,-1.9032407,9.771336
112034646826424,g,-0.017135045,0.07089388,-0.05266694
112034647195122,a,0.89423436,-2.0756233,9.36911
112034647457882,g,-0.021396102,0.1092434,-0.102734365
112034647741007,a,0.93254155,-1.9559132,9.273342
112034648000434,g,-0.05974562,0.16357188,-0.17623761
112034648403820,a,0.6955156,-1.5728409,9.570223
112034692197726,g,-0.088507764,0.2051172,-0.18795553
112034692630747,a,0.48961425,-1.5201684,9.780912
112034692901215,g,-0.06187615,0.2019214,-0.11445228
112034693185486,a,0.36990416,-1.6255133,9.491214
112034725040330,g,0.014822888,0.16250663,0.051728975
112034725398403,a,0.36032736,-1.3693337,9.354745
112034725659653,g,0.07767349,0.12309184,0.02935842
112034725944236,a,0.6859388,-1.6398785,9.687539
112034766016997,g,0.18952626,0.14759292,-0.278503
112034766053715,a,0.4249708,-0.5840356,9.926959
112034766073142,g,0.24172421,0.11883078,-0.13788809
112034766091267,a,0.30526072,0.13901334,10.199898
112034808353819,g,0.33866328,0.1933993,-0.2816988
112034808708507,a,0.45609543,0.32097265,10.092158
112034808975226,g,0.17141676,0.098590754,-0.19221658
112034809259705,a,0.724246,0.45504797,10.219051
112034846800799,g,0.018018682,0.054914914,0.040011067
112034847156372,a,1.0259154,0.07676409,10.290877
112034847419965,g,0.15650305,0.03254436,0.28502187
112034847701528,a,0.78649527,0.5292682,11.097723
112034914151476,g,0.5240193,0.12096131,0.6557339
112034914589392,a,0.20231004,1.666514,11.368268
112034914855486,g,0.58793515,0.2349446,0.8272415
112034915136684,a,-0.19991584,2.320131,11.078569
112034915396059,g,0.13093671,0.08048126,1.0296417
112034915676319,a,-0.142455,-0.045340195,10.523115
112034948648194,g,-0.22912267,-0.15174639,1.0701218
112034949012934,a,0.061052144,-1.7428292,10.08737
112034956586319,g,0.15328223,-0.2657318,1.1894311
112034957023872,a,0.7170634,-0.42122987,10.475231
112035014238299,g,0.89577156,-0.20181595,1.3875703
112035014676632,a,0.6859388,1.6713024,10.824784
