0,N,0,0,0
1429730838867190514,a,0.98571277,0.6892932,-0.5160254
1429730838887188102,a,0.9366039,0.94099045,0.562808
1429730838907185690,a,0.46966153,0.1334319,0.66628367
1429730838927183278,a,0.41177934,-0.29456094,-0.32254684
1429730838947180866,a,0.6007043,0.011246502,-0.793272
1429730838967178454,a,0.456896,-0.10135952,-0.50040776
1429730838987176042,a,0.054730557,-0.6194833,-0.13784373
1429730839007173630,a,-0.11049658,-0.54824567,-0.30626687
1429730839027171218,a,-0.10728521,0.025967695,-0.30787116
1429730839047168806,a,-0.113351434,-0.11731383,-0.15920794
1429730839067166394,a,-0.15570594,-0.54301685,-0.09604612
1429730839087163982,a,-0.14817972,-0.4950985,0.075104296
1429730839107161570,a,-0.073333204,-0.09911381,-0.16314855
1429730839127159158,a,0.015269292,0.13673945,0.057675906
1429730839147156746,a,0.14102602,-0.08602861,0.026134104
1429730839167154334,a,0.12430382,-0.284499,0.04154548
1429730839187151922,a,0.26613402,-0.37156487,0.08363425
1429730839207149510,a,0.39805037,0.065046504,0.24892306
1429730839227147098,a,0.5016835,0.39970317,0.12598045
1429730839247144686,a,0.40733588,0.26178628,0.17575261
1429730839267142274,a,0.4596808,0.13388912,0.0954786
1429730839287139862,a,0.6912824,0.06989944,0.1637387
1429730839307137450,a,0.6693185,0.13450947,0.12869272
1429730839327135038,a,0.57589704,0.13805035,0.17091623
1429730839347132626,a,0.65703565,0.080046415,0.12976117
1429730839367130214,a,0.859131,0.13697375,0.0933424
1429730839387127802,a,1.1482736,0.5799361,-0.015351132
1429730839407125390,a,1.3981398,1.1043767,-0.014064819
1429730839427122978,a,1.7185905,1.1607949,0.095078096
1429730839447120566,a,2.0475585,1.2986741,0.2504949
1429730839467118154,a,2.1436696,1.5668175,0.2446148
1429730839487115742,a,2.048725,1.675689,-0.17412534
1429730839507113330,a,2.0476034,1.7739387,-0.17068636
1429730839527110918,a,2.268886,2.5678349,0.34552246
1429730839547108506,a,2.6157365,2.9831936,0.3215281
1429730839567106094,a,2.1471875,2.8169618,-0.05140853
1429730839587103682,a,1.6670065,2.269758,-0.7047544
1429730839607101270,a,2.020753,2.1178434,0.31049222
1429730839627098858,a,1.6256033,2.5408459,1.0091484
1429730839647096446,a,0.75667936,2.070845,0.28715092
1429730839667094034,a,0.7468079,1.7341439,-0.5282774
1429730839687091622,a,2.0949972,1.8627815,-0.6127113
1429730839707089210,a,2.2289252,1.988164,0.303882
1429730839727086798,a,0.95221233,1.526317,-0.25421652
1429730839747084386,a,0.5670251,1.1047773,-1.2209784
1429730839767081974,a,1.8460922,2.4452062,-0.3837364
1429730839787079562,a,1.8345132,2.9825058,0.859884
1429730839807077150,a,0.16318472,0.90693563,0.4745655
